,Ch_1,Ch_2,Ch_3,Ch_4,Ch_5,Ch_6,Ch_7,Ch_8,Ch_9,Ch_10,Du_1,Du_2,Du_3,Du_4,Du_5,Du_6,Du_7,Du_8,Du_9,Du_10,En_1,En_2,En_3,En_4,En_5,En_6,En_7,En_8,En_9,En_10,Fi_1,Fi_2,Fi_3,Fi_4,Fi_5,Fi_6,Fi_7,Fi_8,Fi_9,Fi_10,Fr_1,Fr_2,Fr_3,Fr_4,Fr_5,Fr_6,Fr_7,Fr_8,Fr_9,Fr_10,It_1,It_2,It_3,It_4,It_5,It_6,It_7,It_8,It_9,It_10,Po_1,Po_2,Po_3,Po_4,Po_5,Po_6,Po_7,Po_8,Po_9,Po_10,Sp_1,Sp_2,Sp_3,Sp_4,Sp_5,Sp_6,Sp_7,Sp_8,Sp_9,Sp_10
Du_1,0.025384352181843938,0.025181593569990612,0.02479420104835548,0.024888666594543113,0.02517210703621188,0.025100349316800948,0.025182937246178587,0.025128023569960075,0.025308661928673135,0.025332329299797222,0.0,8.741147888490709e-05,0.00011434048871547313,0.00012566057741746918,0.00013322948950641328,0.00014256385300601837,0.00016201299877101582,0.00016672614413642175,0.00016661773563138505,0.00017193189566164953,0.01036697234159899,0.010439643685682086,0.010584649206044953,0.010486836730409756,0.010487153668410208,0.010443328183368817,0.010442870643411336,0.01046731451985171,0.010488464629438702,0.010491395357967205,0.013686511756705516,0.012986166970614636,0.012724197167396523,0.013193761038793106,0.013157265309686987,0.013055192624917588,0.013080051425592135,0.01311003100454074,0.013031604040768672,0.012994882164586028,0.007012377576223293,0.006624812606569899,0.0067897735418438725,0.00666106738084512,0.006794783160278307,0.00689358715320473,0.006898328958179842,0.006826275872212087,0.006883482602671242,0.006934033690432353,0.019185370917569854,0.01934258123116283,0.01909687313675213,0.019087819614388456,0.01917900853518885,0.019138896265933306,0.019240843475887753,0.019173514634476255,0.01919753459615233,0.01913515062933171,0.004132322478254151,0.0041718676390401005,0.00418902782065232,0.004224128659229262,0.004161591439464359,0.004121858896618749,0.004163810142318586,0.004207866046126489,0.0042305332917493554,0.004212958914923285,0.021937690165812106,0.02083472567229528,0.020825958036653512,0.02091521589303194,0.020985866261788715,0.020650939780898513,0.020563703270470236,0.020503970498346468,0.020531475268403713,0.020559851526522243
Du_2,0.02540631640108213,0.02520295065849005,0.024807546460718408,0.02490967453635088,0.025189247848881675,0.0251173366596995,0.025204268562514447,0.02514384014244527,0.025323032003036115,0.025350966480474618,8.741147888490709e-05,0.0,3.482494956435224e-05,4.6484394370985986e-05,5.7464954434380146e-05,6.0979993986107656e-05,7.991132248703228e-05,7.869901136484273e-05,7.69437273591238e-05,8.071146983181234e-05,0.010335039904882501,0.010401042641171875,0.01053100007273185,0.010445134417218973,0.010452098821503514,0.010404644563647878,0.01040627464584835,0.010435626837689704,0.010455714643504652,0.010457046310034664,0.013913435182093717,0.01318060942614243,0.012933192069012903,0.013403575533801873,0.013360720275779454,0.013250745695298837,0.013279651178852919,0.013313589699690324,0.0132307859270021,0.013195991042524826,0.0070951977732224,0.006703086771554819,0.006874987490952476,0.006744487611938561,0.00688408718622544,0.006973490711852432,0.006977053160566132,0.006906676138500691,0.006958682501373246,0.007001593060137412,0.01928736857295043,0.0194369686148292,0.01918741068701158,0.019182687190210632,0.01927168458805266,0.019243132574065486,0.019348194289695864,0.019275700496819072,0.01929792341385759,0.019245221611062686,0.0041498914050571815,0.004182773587501739,0.004179300137680163,0.004207567992091865,0.0041381281027464524,0.004095522567610765,0.00413622312965304,0.004176283212599776,0.004198170551871459,0.004184058785198249,0.022227696711693397,0.02111132350630624,0.02108242936069385,0.02116811716777029,0.02123589144988715,0.020902808778670068,0.020816576637778833,0.02075364901451218,0.020787441231785178,0.020817558246924342
Du_3,0.025302947643441463,0.025109921629890612,0.024696397318809495,0.024809037036029123,0.02508723606503531,0.02500815751138373,0.025093113757649985,0.025033674733911482,0.025213060648465523,0.025238161135508766,0.00011434048871547313,3.482494956435224e-05,0.0,1.639903481637817e-05,2.9466185606767774e-05,3.289086424894124e-05,4.6652757336749316e-05,4.869521012989469e-05,4.794655070040433e-05,4.910156918003312e-05,0.01053924464470769,0.010620857924734883,0.010752420972991806,0.01065884289944285,0.010668928261621418,0.010620471375964707,0.010620996072976627,0.010647615423261009,0.010669465751847934,0.010670546534307563,0.01420060318459167,0.013466533421457705,0.01321108001912821,0.013674025671938522,0.01363466288122459,0.013522429731239648,0.013554523431671031,0.013592102621871535,0.013508298904705616,0.013470976054334307,0.007243916098760481,0.006839900224639699,0.007011919560971134,0.006885894892107055,0.007024905872282724,0.0071151298281568135,0.007117378436264038,0.007048092234129085,0.007095884670989396,0.007141015404812504,0.01968499243386279,0.019837411757260066,0.019576213084873385,0.019568337498836283,0.019657405125671094,0.019623795262438855,0.01973213149828536,0.019662307241596583,0.01968294538702409,0.0196290762128842,0.004235864997058246,0.004262426222538557,0.004272562651760266,0.004298279310202622,0.004226051693989482,0.004184172783869455,0.0042238068424461685,0.004262748910700125,0.004286646788666495,0.004269513314625253,0.022669652683422477,0.021552865291508502,0.021524077695698474,0.0216135339324258,0.021682480991645173,0.02134584250332513,0.02125759936406233,0.02118952312955092,0.02121892561880094,0.02124761952861768
Du_4,0.025186284878328045,0.024975333904832156,0.024569950539515394,0.024690108087495312,0.02496841758688722,0.024885835509754414,0.024971730634934904,0.02491684535765306,0.025095675139840137,0.02512119506646798,0.00012566057741746918,4.6484394370985986e-05,1.639903481637817e-05,0.0,1.2713955431275107e-05,1.6495213793106354e-05,2.7225981342098462e-05,3.2115515896920764e-05,3.37585554470615e-05,3.402605601118513e-05,0.010499305658841331,0.010587108305235578,0.010706574091583394,0.010611788952283163,0.010623942935491213,0.010577224431003703,0.010576795532721457,0.010604879640487834,0.010626537053081767,0.010628682309499215,0.014157378993521109,0.013443125697698477,0.013188286866228475,0.013654417708512893,0.01360973557034387,0.013498539994301497,0.01352641115954083,0.01356371816505625,0.013481722370684106,0.013446275419973543,0.0072357074654175145,0.006848338502416449,0.007023747448909585,0.006900830869905821,0.007033443372639926,0.007118310672878159,0.0071227384167777165,0.007051245883342416,0.007100009055098435,0.007145794416973272,0.019732088310022364,0.01987621735850343,0.019617927517729325,0.019598401886316792,0.019689865753541237,0.019655880093794584,0.0197641669119027,0.019695788991788084,0.019717161289912712,0.019662559445772165,0.00422106103681011,0.004252945662356203,0.004250296764591333,0.004273347900972618,0.004201379609663608,0.004163087298511638,0.00419915884621531,0.0042368754354978645,0.00426052196980449,0.00424672883203058,0.02275508427033262,0.021631681355730827,0.021610459269065033,0.02170637881068696,0.021778700735863826,0.021441024172620116,0.02135200897790486,0.021283331327523962,0.021317036204602326,0.02134278272127477
Du_5,0.025218164776805115,0.024999015008341743,0.02459710076562685,0.024723276423686512,0.025004143147153,0.02491924496029221,0.025010108501978354,0.024958045273698284,0.02513692414995546,0.02516160388959071,0.00013322948950641328,5.7464954434380146e-05,2.9466185606767774e-05,1.2713955431275107e-05,0.0,7.1991442045136536e-06,1.636728158518649e-05,2.2763884446366214e-05,2.548980496823693e-05,2.542082114354677e-05,0.010559032471420263,0.010646011494701547,0.010765740856915625,0.010668957828857323,0.010682712800867675,0.010639191263264744,0.01063995148942551,0.010667033903252708,0.010688773349660098,0.010689200720916184,0.014285647558325391,0.013562055215564198,0.013301510228265062,0.013774468360230642,0.013724509794879144,0.013614572465956704,0.01364199411547215,0.0136805196404648,0.013597688471131679,0.013567013433753522,0.007235838150403807,0.006858731701257678,0.007028454262099879,0.0069094862032593185,0.007039403374871916,0.007127812703091676,0.0071325588016807485,0.007061553743865943,0.00711097749826833,0.00715642605622912,0.019900157210262306,0.02004041301531306,0.019783334702238115,0.019769966224186197,0.01986139139147595,0.019829793064330206,0.019937520047447418,0.019866980302837414,0.019889522140185793,0.019834074803481896,0.004233533785903626,0.004267266260491983,0.004268926448338,0.004286853320020154,0.004215065835867031,0.0041803071683354995,0.00421868206572812,0.004255677495613499,0.0042793686268081665,0.004266147789730274,0.022947860412884453,0.02182214517228985,0.021802489220868457,0.02189753716333186,0.021972004865132663,0.02163203953022609,0.021544563389267052,0.021475273216029635,0.021510156292566522,0.02153753843416175
Du_6,0.025195311401544004,0.02498540904800684,0.024578291018420247,0.024702162591788365,0.024983475319299894,0.02490150067805556,0.02499343624619959,0.024940360720936063,0.025118938536609396,0.025145681193952163,0.00014256385300601837,6.0979993986107656e-05,3.289086424894124e-05,1.6495213793106354e-05,7.1991442045136536e-06,0.0,9.07654623550816e-06,1.2705075158113461e-05,1.502024827357976e-05,1.4837195393031592e-05,0.010517732996652868,0.010601163024664335,0.010721400623602733,0.010625122911875302,0.01064397522816989,0.01060233008067353,0.010601775487344344,0.01062759569951955,0.010647699323016697,0.010648063677349518,0.01425911708674851,0.01353538945879155,0.01327662582462431,0.013747338951825045,0.01369866753052013,0.01358691864192153,0.01361282096027006,0.013651846847775675,0.013569022545581361,0.013539337986412967,0.007268277847948248,0.006893891648744396,0.007069552919041998,0.006952559982702701,0.007082706324297345,0.007167857282972163,0.007169217274583991,0.007098059721796409,0.007145164922836704,0.007191480767384307,0.019907584826313197,0.020048328250845203,0.019791844347984207,0.0197779769479211,0.01987107883808327,0.019840715868102772,0.019950112751601468,0.019879371976320226,0.01990300087707511,0.019847925625211864,0.004228190472364175,0.004267167939071337,0.0042663121136365225,0.004278136616714489,0.004204788873010078,0.004170357184415026,0.004208766225903264,0.004245508474768482,0.004269622282574433,0.0042545162261425715,0.023015290405062158,0.021890382157495825,0.021877666400809972,0.02197174217872478,0.02204743046197806,0.021703353770087,0.02161772729788851,0.021549887682319618,0.02158471361372157,0.021614506787447554
Du_7,0.025251054171615286,0.025025439262288608,0.024620651475411114,0.024742703359524616,0.025025102431601227,0.02494311201275594,0.02503565302473352,0.024983938536468048,0.025165190544482498,0.02519014452346222,0.00016201299877101582,7.991132248703228e-05,4.6652757336749316e-05,2.7225981342098462e-05,1.636728158518649e-05,9.07654623550816e-06,0.0,5.882462203357146e-06,9.839883602193838e-06,1.0690949544245688e-05,0.010500981499128627,0.010584270168406736,0.010697772228840644,0.010599989115562505,0.010622334178408466,0.010584353472036952,0.010584148639995874,0.010610837993592036,0.01063133503790765,0.010631613276781637,0.01426231238935902,0.013538862396661409,0.013278800145347186,0.01374812762885642,0.013700928127438207,0.013588821462134254,0.013614019672796901,0.013654747382423291,0.01357163439899511,0.013545376204026547,0.007331327459652112,0.0069706041052152775,0.007152788402687118,0.007023691168204486,0.007155439191062296,0.00724148667749704,0.007242895405859544,0.007170799755800506,0.007218205542234571,0.007265825639181369,0.020037547835247697,0.020171012846304535,0.01991429205550993,0.0198980239915498,0.01999307442742057,0.019962812054556838,0.02007387142633312,0.020002875551715406,0.020027124655785565,0.019971704522647564,0.004226949166999561,0.004267601085269718,0.004270488013279689,0.004279849712469152,0.004204178626104744,0.004172032337465825,0.004209459005984502,0.004243534303636429,0.004267389811727212,0.004252357785925023,0.0231081477983808,0.021984851922183617,0.021973156830677756,0.022067680107542377,0.02214025977532355,0.021798049930998317,0.02171477608705242,0.021646854446948742,0.021682766999180425,0.02171204513896962
Du_8,0.02532585859809689,0.025108156606100593,0.024703365458755403,0.024821601436110466,0.025106690002691546,0.02502524005759081,0.02512229018873985,0.02506876183774655,0.025250998045525948,0.025275620911249738,0.00016672614413642175,7.869901136484273e-05,4.869521012989469e-05,3.2115515896920764e-05,2.2763884446366214e-05,1.2705075158113461e-05,5.882462203357146e-06,0.0,3.2938831023492387e-06,4.950971698220715e-06,0.010559674610086816,0.010643947072961128,0.010758398322888663,0.01066112085408657,0.010684386853052667,0.01064543102441209,0.010645999507954628,0.010673241322208173,0.010694381552845647,0.010695091926014307,0.014334283406765597,0.013608864085085132,0.013349895076222196,0.013820362558270356,0.013776776885018719,0.013662670753566617,0.013689420009665542,0.013729777665113095,0.013645921294254532,0.013620424102180015,0.007377402729437092,0.007006170399235227,0.0071947341899622095,0.007066986310740901,0.007197538638910008,0.007282730054357169,0.007282614781696274,0.007210090004584321,0.0072577156218811435,0.00730581930563683,0.020053992095028984,0.020187610440956925,0.019929925391249187,0.019915027530415498,0.020011210126946156,0.019981186160214978,0.020092513651957036,0.020022490086479806,0.020048627884023125,0.019994534368898226,0.004284952467390427,0.004330605372650683,0.0043344328692543396,0.004345651040105595,0.004268721918856822,0.004235738114370634,0.0042740942225707075,0.00430879604064721,0.004331673777484453,0.004316483158302116,0.023127282081900936,0.022001329654177885,0.02199535211600413,0.022086890551720476,0.02216065864502864,0.021818038073053023,0.021732314947216443,0.021662714778628835,0.021698861886062036,0.021729357049181372
Du_9,0.02537515019978815,0.025162943297875426,0.02475579142291349,0.024871491301305046,0.025154628241853865,0.025074115419863072,0.02517198845722393,0.025118036095888203,0.02530051317255439,0.025326245275802566,0.00016661773563138505,7.69437273591238e-05,4.794655070040433e-05,3.37585554470615e-05,2.548980496823693e-05,1.502024827357976e-05,9.839883602193838e-06,3.2938831023492387e-06,0.0,2.90867383625977e-06,0.01056841040290504,0.010644175533879363,0.01076002311408883,0.010663061723589357,0.010684460743188073,0.010644454797380524,0.010644362956994936,0.0106714144972891,0.010692373601137782,0.010693949126931451,0.014330136943096459,0.013602634353256211,0.01334032972388189,0.013809278820977402,0.013768002948455715,0.013652615399689653,0.013678963008527681,0.013718997992723973,0.013635486006166007,0.013609898851595335,0.00734536194938017,0.006973749878122107,0.00715781353990875,0.007033548896976022,0.007162282378229659,0.007244780284207384,0.007245933184169884,0.0071734375250152825,0.007220235178398276,0.007267017839381329,0.019983339589426982,0.020118445991092346,0.019863283706123107,0.019847307707217543,0.019941187011630328,0.019910362521399286,0.02002116223977258,0.019951752272813525,0.0199778569787838,0.01992428409208568,0.004296534341125761,0.004337192698486755,0.004337726998946646,0.004351870801711752,0.004274181933410465,0.004239963557074905,0.004279501889640186,0.004315250767966924,0.004338127336575788,0.004323814485642127,0.023022772815333,0.02190116667157572,0.021892208862559805,0.021981719625508614,0.022053659648868795,0.021712477738141125,0.021625041802191713,0.021555898197585202,0.021592167091238124,0.021621616298555905
Du_10,0.02537509163851922,0.025161867058429363,0.024758837869275435,0.024874163613936538,0.025156934315157205,0.02507698239779143,0.02517607668142651,0.02512204016313472,0.025304243000033817,0.02532962750013352,0.00017193189566164953,8.071146983181234e-05,4.910156918003312e-05,3.402605601118513e-05,2.542082114354677e-05,1.4837195393031592e-05,1.0690949544245688e-05,4.950971698220715e-06,2.90867383625977e-06,0.0,0.01054437381824222,0.010622339038763428,0.010742384638672175,0.010642860725204976,0.01066608202116661,0.010625954329084229,0.010625732033565257,0.01065325984533464,0.010674218228296561,0.010674268936830112,0.014317565760475718,0.013584228399654633,0.013328282482205037,0.013793927371547976,0.01375314172538982,0.013637658619934667,0.013664126110314607,0.013704329954560598,0.01362036456608148,0.013593946449364284,0.007332819264138198,0.006961826210958366,0.007148116943288221,0.007022884026983425,0.007149823914550848,0.007232669134386419,0.007234350772669332,0.007162487609625427,0.007209593264155595,0.007255605363764416,0.01998186877792129,0.02011536609516183,0.01985738727016073,0.019840582192620887,0.019934357070174,0.019903829556436797,0.02001415877789641,0.019944806376190977,0.019969727821919935,0.019916554818575925,0.004282055284820429,0.004321130597762297,0.004318690308580135,0.004333763411095688,0.004256597881418425,0.00422186333745316,0.004263017482696154,0.004298342074333094,0.004319929564647565,0.004305881077717146,0.023044222773562835,0.021921414638074347,0.02191100257088858,0.0220025566941262,0.022076071703143345,0.021734040190724467,0.021647072136037296,0.021577997325923026,0.0216139888630365,0.021643797953848305
En_1,0.020701263099012664,0.020292079699658024,0.01988809245483153,0.01970003936924937,0.01997223849661805,0.01999544299123307,0.02013244321447845,0.020070282112222552,0.020190461310360976,0.020186655678363294,0.01036697234159899,0.010335039904882501,0.01053924464470769,0.010499305658841331,0.010559032471420263,0.010517732996652868,0.010500981499128627,0.010559674610086816,0.01056841040290504,0.01054437381824222,0.0,9.377781794385435e-05,0.00010870560801581929,0.00011654603662286241,0.00011953498221341233,0.0001338809477438096,0.00013464509488565014,0.0001390296767190433,0.00013940145198012538,0.00013568887912107001,0.0028626137230927566,0.002698463585394272,0.002768080456760861,0.0028935430990651464,0.0028562951725475284,0.002786269338441197,0.002792978380933401,0.0028162757187170638,0.002789452066503527,0.0027561157735077405,0.006130052213825418,0.0062879816527387136,0.006604314969807753,0.006436217690734767,0.006541212609917789,0.006565630354892314,0.0065035643617113205,0.006406594453740504,0.006496092458971589,0.006540101506317989,0.006697986872020988,0.0064310133903067125,0.006233178275349346,0.0062056009626893765,0.006210982727086194,0.00618009548549169,0.0062447847048121745,0.0062318751015255445,0.006216493586335142,0.006220097707468843,0.0056870774076999975,0.005602218712742793,0.005563449052973463,0.0055480917467100235,0.005565129243957639,0.005524642886139398,0.005437693714621805,0.005383572721210766,0.005424533155264108,0.005481789629823968,0.0131587406491689,0.012686202231965482,0.012821085742389996,0.012931532621262235,0.012944540632175094,0.012704276192325954,0.012777562165351548,0.012660327036752725,0.012689664396079145,0.012688191920842404
En_2,0.02118825909269932,0.020774571012898545,0.02037626617034881,0.020189952822860464,0.02044839464956901,0.02046655905178189,0.020603581732114733,0.02054455997985004,0.020666897126832895,0.0206678884990421,0.010439643685682086,0.010401042641171875,0.010620857924734883,0.010587108305235578,0.010646011494701547,0.010601163024664335,0.010584270168406736,0.010643947072961128,0.010644175533879363,0.010622339038763428,9.377781794385435e-05,0.0,3.1349078725288564e-05,4.678523147691538e-05,5.387585856503835e-05,5.4508587288179094e-05,5.8531242030691684e-05,5.956860578706432e-05,5.511513787429169e-05,5.652050887097632e-05,0.003057999888371874,0.0028850460477959057,0.0029672433378644643,0.0030940244029330176,0.00306034962822835,0.0029908148941555418,0.00299083131880366,0.0030094395473887967,0.002981023725803969,0.0029463671282359016,0.006386867369852573,0.006490653565228666,0.006782032663911472,0.0066136828993897685,0.006709646536284385,0.0067276369427456875,0.006670491794963703,0.006572371951226107,0.006663684368080441,0.006707292398101812,0.0066451091745880295,0.00637297026388243,0.006186550459193821,0.006159679266998567,0.006168308753902271,0.00614024993149161,0.006200866732103526,0.006187800696134258,0.006169454218369421,0.006172710470361591,0.005947285335945974,0.005833836019390371,0.005792911118587683,0.00577426694859124,0.005779114066563672,0.005748336238320549,0.005665237696846493,0.0056079407968331555,0.005652171216000438,0.005704050600188731,0.013113585076165791,0.012630946373353557,0.012765888914557759,0.01287382499485816,0.012892655430369795,0.012646577974398235,0.012706643535387394,0.012590212222417916,0.01262031476080664,0.012613904134661857
En_3,0.021397534871588988,0.02096073679222788,0.020570398836965022,0.020376820520349753,0.020631134929729705,0.02064849452857132,0.020784863945983376,0.020732899529637625,0.020859095160016064,0.020859438263396854,0.010584649206044953,0.01053100007273185,0.010752420972991806,0.010706574091583394,0.010765740856915625,0.010721400623602733,0.010697772228840644,0.010758398322888663,0.01076002311408883,0.010742384638672175,0.00010870560801581929,3.1349078725288564e-05,0.0,1.875012977249717e-05,2.8968838073626184e-05,3.108695362765505e-05,3.54608647405587e-05,4.083385619168396e-05,4.045269486084174e-05,4.121341449934715e-05,0.0030262345580140816,0.002871583394723684,0.002941768820654991,0.0030668755079886283,0.0030340084578360455,0.0029640740281120627,0.002962662753774813,0.002980238722664982,0.0029512946856397404,0.0029175989008757394,0.006495281107276853,0.006620748511483023,0.006918644186342266,0.006743399550553114,0.006838638978817494,0.006855378734769228,0.006791573907025417,0.006692598682048967,0.0067811251440530245,0.006824778632510941,0.006581696566565579,0.0063172371916876,0.006136616441793977,0.006099263153064019,0.006106079877600394,0.006081462140265533,0.0061488769832592285,0.006134229493047698,0.006117946941369662,0.006120398766770369,0.006055104648309625,0.00592350606243426,0.005877236433337778,0.005855819717199913,0.005854001214365923,0.005828527129702843,0.0057347297456303474,0.005678098540237525,0.005721730158457456,0.005777555102713517,0.01301131884941768,0.012513285507516498,0.012660259494628241,0.012771312698946312,0.01278947476279358,0.012552727667042154,0.012612950134284744,0.012492449725079562,0.012523937427259218,0.012516762592187019
En_4,0.021270659409498502,0.02082994886487081,0.02044525629360898,0.0202496065697431,0.020506522090265555,0.020522342547594212,0.020658742707023038,0.02060770874265645,0.020734765915454235,0.020733447704081937,0.010486836730409756,0.010445134417218973,0.01065884289944285,0.010611788952283163,0.010668957828857323,0.010625122911875302,0.010599989115562505,0.01066112085408657,0.010663061723589357,0.010642860725204976,0.00011654603662286241,4.678523147691538e-05,1.875012977249717e-05,0.0,1.3573253963855688e-05,2.0625973180291588e-05,2.5699390111115706e-05,2.929311976919632e-05,2.9584113491622364e-05,2.6193832189215743e-05,0.0029331816409966585,0.002777394651252823,0.002851297724426733,0.002970337577749255,0.0029361580944116954,0.00286805660075293,0.0028644208561873037,0.002884581635032627,0.0028584810834416845,0.00282599776502608,0.006357295458058,0.00646822340000819,0.006756846762420407,0.006583186636884365,0.006674025010078339,0.006689990987826751,0.006626326773243717,0.006530903632417046,0.006616317338263698,0.006659036086536825,0.006536581201945143,0.006267443532137578,0.006086659073666165,0.006044738286106893,0.006054702565564826,0.006028099556775304,0.006093875405673935,0.006080919502115344,0.006062079872592766,0.006059777856636405,0.005881452863132007,0.005747354374206879,0.005700785477868522,0.0056825649605259845,0.005683894323340548,0.005661107284736554,0.005567404858770505,0.005511904462031163,0.005557035036219506,0.005612033577990668,0.012874403491493661,0.01237245128149682,0.012519027161248985,0.012633154127333252,0.0126532655812172,0.01241648115526053,0.012474877878376669,0.012359627695253318,0.012389782158035555,0.012384527016389202
En_5,0.021489909114100605,0.021035847909180214,0.02064327143051354,0.020446047537602,0.020703384017499743,0.020714711455262807,0.020851211177235447,0.020800040308064087,0.020926111044992778,0.020924738120025488,0.010487153668410208,0.010452098821503514,0.010668928261621418,0.010623942935491213,0.010682712800867675,0.01064397522816989,0.010622334178408466,0.010684386853052667,0.010684460743188073,0.01066608202116661,0.00011953498221341233,5.387585856503835e-05,2.8968838073626184e-05,1.3573253963855688e-05,0.0,7.619099702246934e-06,1.369845591710033e-05,1.7258618668320766e-05,1.7445743808719413e-05,1.6549852288905955e-05,0.002853113800766069,0.0027124207539503276,0.002785729933166986,0.002902031636320534,0.0028672787225648647,0.0028020270356012168,0.002795848183168054,0.002816558130135073,0.002790510665487878,0.002757566131097071,0.006305839521026249,0.006414532166431427,0.006693582688149022,0.006525136724513436,0.00661711203799502,0.00663334878494967,0.006570056860675945,0.006473058191457425,0.006559444971435676,0.006597106072973263,0.00636495259583251,0.0060959997610303285,0.005914193283587634,0.005880259302533542,0.00589359649011729,0.005867505060870817,0.00592980369309546,0.005917123432253067,0.005896771048892281,0.005895824841754547,0.005927861482957062,0.005778995463265142,0.005727457230598445,0.005710457396320324,0.005708119339293172,0.005681529417468711,0.005589045300938773,0.005534905911206521,0.00557972907370239,0.005638001110925145,0.012659900592335745,0.01216970913140265,0.012304185271723906,0.012415088847281881,0.01243313363844865,0.012194211779854828,0.012254483456042683,0.012138293907840988,0.01216863222669047,0.012161336172852543
En_6,0.021626015407823426,0.021172135988375772,0.02077460873176245,0.020577229301653913,0.02083545137792718,0.0208428229562841,0.020978026160615264,0.02092759068759766,0.021054902281614326,0.02105388431611426,0.010443328183368817,0.010404644563647878,0.010620471375964707,0.010577224431003703,0.010639191263264744,0.01060233008067353,0.010584353472036952,0.01064543102441209,0.010644454797380524,0.010625954329084229,0.0001338809477438096,5.4508587288179094e-05,3.108695362765505e-05,2.0625973180291588e-05,7.619099702246934e-06,0.0,5.634303626255536e-06,9.218949888975591e-06,1.0816056428744374e-05,1.1740137762509111e-05,0.002863954748339005,0.0027156343247963736,0.002789753326327968,0.0029078715665523227,0.002876417020520265,0.0028105488366888722,0.0028048840571735806,0.002825158848458709,0.002799174553687912,0.0027663129120893866,0.00621150280198716,0.006310461172909648,0.006584998551523216,0.006419472962251719,0.0065111409326795155,0.006526867149069924,0.006465514719626508,0.006368063241143994,0.00645499705610432,0.00649317850823796,0.0062158047904153305,0.005955193004324574,0.005773129942091178,0.0057426235526323215,0.0057560059388702045,0.005729135865542502,0.0057893842231573536,0.00577580391562617,0.00575607433306615,0.005756253331329824,0.005974709794828428,0.005823173962470313,0.0057707863785951136,0.005754736852217807,0.005747332471052328,0.005719088888475782,0.005624549065532834,0.005572465648127129,0.005619196084913193,0.005676137502595436,0.012500305085329103,0.012021614157691481,0.012152028679755303,0.01226209274276125,0.012280989369526953,0.012041596830333713,0.012097799329885642,0.011982087734923548,0.012012695200534102,0.012004081944292408
En_7,0.021589311948996086,0.021131333416690608,0.020730669591038864,0.020532273318000026,0.020789947664981354,0.020796658618792763,0.02093203418319234,0.020882923012713557,0.02100997046429997,0.021009499950264784,0.010442870643411336,0.01040627464584835,0.010620996072976627,0.010576795532721457,0.01063995148942551,0.010601775487344344,0.010584148639995874,0.010645999507954628,0.010644362956994936,0.010625732033565257,0.00013464509488565014,5.8531242030691684e-05,3.54608647405587e-05,2.5699390111115706e-05,1.369845591710033e-05,5.634303626255536e-06,0.0,3.383038434542303e-06,6.990090544295198e-06,9.050830381297047e-06,0.002818209286616344,0.0026740844070558523,0.002746545335337352,0.002860762841211063,0.002833962770772022,0.002767538371667766,0.0027600394140395823,0.002780139815511979,0.0027543356672781903,0.0027207300824980936,0.006137364086489766,0.006239760466518222,0.0065088833253810156,0.006347181174547731,0.006438900329446425,0.006453950740109788,0.00639204779067128,0.006294307757878192,0.006380738757867023,0.006418612658299163,0.006172002125253408,0.005918346720812673,0.005735302154110564,0.005700843948089642,0.005714138074531146,0.00568786896639509,0.005749604173295332,0.005734772471870325,0.005714553807568162,0.005714011578174503,0.00596385499667907,0.005813896101124864,0.005757675872083831,0.005738495092937708,0.005730605725719621,0.00570125686575141,0.005606008625661532,0.005555047791461941,0.005600972243064002,0.005659391880849904,0.012486049489385528,0.012009683280128584,0.012145178747229748,0.012257472718870687,0.012275576362481052,0.012035451779076688,0.012090935638115443,0.011978030136587194,0.012008958238817438,0.011999589890741878
En_8,0.02160616363908844,0.021151382162952922,0.020745342241406426,0.020547863357838963,0.020807145827992167,0.020813378162255158,0.02094791943656327,0.020898897104080764,0.02102633647022196,0.02102470094548007,0.01046731451985171,0.010435626837689704,0.010647615423261009,0.010604879640487834,0.010667033903252708,0.01062759569951955,0.010610837993592036,0.010673241322208173,0.0106714144972891,0.01065325984533464,0.0001390296767190433,5.956860578706432e-05,4.083385619168396e-05,2.929311976919632e-05,1.7258618668320766e-05,9.218949888975591e-06,3.383038434542303e-06,0.0,4.099666725604739e-06,6.522108628542333e-06,0.0028202393904801755,0.002675018325010655,0.0027439860859013515,0.002855851883269818,0.0028280962579204146,0.0027600102407665363,0.00275275126448143,0.002772179658326762,0.0027463913347651643,0.0027123474035413713,0.006125453011605303,0.006229120462306783,0.00649413956207367,0.00633489503987719,0.00642704329802039,0.006442278027204547,0.006378987326591087,0.006281425698319652,0.006367658665594993,0.006405968696543109,0.006129974470007171,0.005877722663470791,0.005694433289929737,0.005661719874308977,0.0056746678560409426,0.005647360284756766,0.005707781767529134,0.005694128435746263,0.005674823483566576,0.005674028868160916,0.005967227207978272,0.005820417292741583,0.005762294031820348,0.005742509277261623,0.005735025334639021,0.0057049512264157,0.005608446797494377,0.005557720545979661,0.005604461909630033,0.005662004703726176,0.012450237336937321,0.011978713848576017,0.01211591503641898,0.012226979601019615,0.01224566915740433,0.012004469347771538,0.012058739451898958,0.011945095997294333,0.011974473020456289,0.011966073051155896
